ProductRelated,ProductRelated_Duration,Administrative_Duration,BounceRates,ExitRates,PageValues,VisitorType,Month_May,Month_Nov,OperatingSystems_Android,OperatingSystems_iOS,TrafficType_Direct_Traffic,TrafficType_Organic_Traffic,TrafficType_Referral_Traffic,TrafficType_Social_Traffic,Purchase
0.8207409635484795,0.9342205343606528,0.0,0.09262965356990775,0.11432865829489516,0.0,0,0,1,0,1,1,0,0,0,1
0.31528412347975887,0.8059548191226517,0.0,0.0,0.5526335288959652,0.0,0,1,0,1,0,0,0,0,0,0
0.4073564433463476,0.507546797894254,0.0,0.5330285370417049,0.7742501896970846,0.0,0,0,1,1,0,0,1,0,0,0
0.6908035895561475,0.8682761860697509,0.7759404331073331,0.08256835325454444,0.25403578296338153,0.6958621687793167,0,0,1,1,0,0,1,0,0,1
0.21521489571036773,0.5172795738340552,0.0,0.0,0.28289822404828985,0.0,1,0,1,1,0,1,0,0,0,0
0.31528412347975887,0.6633433479538252,0.0,0.0,0.28289822404828985,0.0,0,1,0,1,0,0,1,0,0,0
0.9879920530260241,0.9564049906875985,0.4216395485082141,0.00830432728867523,0.08214049051166471,0.38527116928968597,0,1,0,1,0,0,0,0,1,0
0.4073564433463476,0.67591161407993,0.6581119771150407,0.0,0.14317427227074306,0.0,1,0,0,1,0,1,0,0,0,0
0.7226405668261064,0.7977135215673308,0.5208908914218965,0.06983893616476439,0.2591834137695718,0.0,0,0,0,1,0,0,1,0,0,0
0.3510003768258169,0.7208477513613408,0.0,0.0,0.3378584783658788,0.0,0,0,1,1,0,0,0,0,0,0
0.6305682469595177,0.7499266079762951,0.7146652487510204,0.25421014998046026,0.3370168704655634,0.0,0,0,0,0,1,0,1,0,0,0
0.4697405867226626,0.653428910295317,0.0,0.0,0.05247332970917893,1.0,0,0,1,1,0,1,0,0,0,1
0.0,0.0,0.5305961203372322,0.0,0.3742113479578426,0.0,0,0,1,0,0,1,0,0,0,1
0.3510003768258169,0.5104730832640244,0.6793282242344743,0.16004585958127984,0.24828162321275007,0.0,0,1,0,0,1,0,0,1,0,0
0.732198415579233,0.7884544545431607,0.0,0.07856493784555049,0.24574056883428397,0.0,0,0,1,0,1,0,1,0,0,0
0.3811980387534162,0.8315271936911899,0.4755036220754495,0.18259033018390552,0.32220863429567165,0.0,0,0,1,0,0,0,1,0,0,0
0.6456446871311031,0.6951092932953908,0.35850921028591026,0.0,0.03852681089310455,0.0,0,1,0,1,0,0,0,0,0,0
0.21521489571036773,0.3135069121080304,0.30297543093968177,0.0,0.3742113479578426,0.0,0,0,0,1,0,0,0,0,0,0
0.2715709622308984,0.48199705742029186,0.0,0.0,0.1901240282777411,0.0,0,1,0,1,0,1,0,0,0,0
0.5024659874665054,0.559414172472757,0.0,0.41830823303036097,0.5085400602446748,0.0,0,0,0,0,1,0,0,1,0,0
0.6382514685819547,0.751683022992055,0.0,0.07218960211051595,0.19909504103108638,0.0,0,0,0,0,1,0,0,0,0,0
0.696482162233175,0.7424119860276257,0.3421047284803376,0.0,0.08496780211439221,0.0,0,0,1,1,0,0,1,0,0,0
0.8236868392155343,0.9192188935706211,0.47402779517985055,0.1850083577307817,0.21812524196184818,0.0,0,0,0,0,1,0,1,0,0,0
0.5431419244617968,0.561483137047492,0.5826894832621269,0.14245689761650476,0.4342975163152613,0.0,0,0,0,0,0,1,0,0,0,0
0.5169835198688654,0.7082257216359272,0.0,0.0,0.0958412487252621,0.9317505697437699,1,0,1,1,0,0,0,0,0,1
1.0,0.9824280768876045,0.585613486036783,0.01659803490316864,0.08532428803534545,0.0,0,0,1,1,0,1,0,0,0,1
0.4510696045952081,0.5236260571644396,0.0,0.2818499673053177,0.4342975163152613,0.0,0,0,0,1,0,0,1,0,0,0
0.4073564433463476,0.847841562110176,0.0,0.5116725745100724,0.44624038940944494,0.0,0,0,0,1,0,0,0,0,0,0
0.7542325196235585,0.8217134954682466,0.7721624661182119,0.02396131566195013,0.08879596975401491,0.47497046043717733,0,1,0,0,0,0,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0
0.8814993960159435,0.8709984717378086,0.7568668814254198,0.08718172403054984,0.19471134040017227,0.16047374551997604,0,1,0,0,1,0,0,0,0,0
0.3811980387534162,0.40582825454513727,0.4500267544982024,0.16004585958127984,0.41933424638263045,0.0,0,0,0,1,0,0,1,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
0.5550181084406983,0.6451361838107449,0.6889423007427403,0.0,0.032123427762282816,0.0,0,0,0,0,0,1,0,0,0,0
0.2715709622308984,0.4586409431013688,0.0,0.61775559786564,0.6829370668747057,0.0,0,0,1,0,0,1,0,0,0,0
1.0,0.9075048967177626,0.6217982820111345,0.0,0.015834053689832085,0.6221910167659574,0,1,0,0,0,0,1,0,0,1
0.965234413384561,0.8921211827436963,0.6822752883395048,0.013845333660413071,0.11997864533828781,0.0,0,0,1,1,0,1,0,0,0,0
0.2715709622308984,0.510059650570471,0.0,0.0,0.3742113479578426,0.0,0,0,0,0,0,0,0,0,0,0
0.4867858579412661,0.7873002721098401,0.0,0.11678744654549213,0.24091206127279316,0.0,0,1,0,1,0,0,0,0,0,0
0.7987775166880509,0.8192478916560303,0.5396101300893243,0.0,0.03440340760933552,0.0,0,0,0,1,0,0,1,0,0,0
0.5431419244617968,0.6333480375972338,0.680316789915685,0.0,0.07679931181676017,0.7687338588328493,1,1,0,0,1,1,0,0,0,1
0.732198415579233,0.8086689014212981,0.7664879351504666,0.0,0.07753401777434445,0.0,0,0,1,0,1,0,0,0,1,0
0.4510696045952081,0.5499544747816619,0.7886324914194857,0.2315077497598438,0.4559935691641994,0.0,0,0,0,0,1,0,0,0,1,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0
0.3510003768258169,0.5720880416696928,0.0,0.0,0.07679931181676017,0.0,0,0,1,1,0,0,1,0,0,1
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0
1.0,1.0,0.7007220252487133,0.040383482584314685,0.10651257109722018,0.0,0,0,1,1,0,1,0,0,0,0
0.5662152725361845,0.650852980370868,0.0,0.0,0.0846476826095492,0.0,0,0,0,1,0,0,1,0,0,1
0.6055260678381118,0.7384993512063511,0.0,0.18259033018390552,0.24508428349524247,0.0,0,0,1,0,0,0,1,0,0,1
0.6908035895561475,0.7856037212202416,0.5444012333937676,0.0,0.11635701518438159,0.0,0,0,0,1,0,1,0,0,0,0
0.5304990191901265,0.7810855644547868,0.0,0.0,0.1322855110427576,0.5460124159857409,0,0,0,1,0,0,0,0,0,1
0.43042979142073545,0.5663825430452583,0.0,0.0,0.14317427227074306,0.0,0,0,0,1,0,1,0,0,0,0
0.4867858579412661,0.656847254516,0.0,0.0,0.05247332970917893,0.0,0,0,0,1,0,1,0,0,0,0
0.6662845003055758,0.6894048041360371,0.906906875188181,0.0,0.15462952131869284,0.0,0,0,0,1,0,0,0,0,1,0
0.8236868392155343,0.869198944335666,0.8478253637203925,0.02300456291044964,0.06330520562401282,0.6175293873131988,0,0,1,1,0,1,0,0,0,1
0.614234036558744,0.807296526143813,0.8180260053870945,0.08584930574482698,0.1442217400036948,0.0,0,0,1,1,0,1,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0
0.5964129344637839,0.7935225181851757,0.7935665030145845,0.0,0.11857802642492794,0.0,0,0,0,0,0,0,0,0,0,0
0.2715709622308984,0.4020164199926446,0.0,0.0,0.3742113479578426,0.0,0,0,0,1,0,1,0,0,0,0
0.614234036558744,0.838101550313831,0.8559012412853142,0.18259033018390552,0.161328531453678,0.8425736526166911,0,1,0,0,0,0,1,0,0,0
0.5662152725361845,0.7663000761013423,0.5453420131245569,0.0,0.023507727328635496,0.0,0,0,0,0,1,0,0,0,1,1
0.732198415579233,0.8211198620381206,0.0,0.04725314613221737,0.17276257668910938,0.0,0,0,0,1,0,0,1,0,0,0
0.5662152725361845,0.7848552227673696,0.0,0.0,0.07679931181676017,0.0,0,0,1,1,0,1,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
0.9504983678081443,0.9201155727439349,0.8129329083254385,0.025233372464521352,0.07890257841545859,0.27744910328348577,0,0,0,0,1,1,0,0,0,0
0.7226405668261064,0.8446178770330405,0.7602452854294973,0.12882904300632714,0.1924205666948162,0.0,0,1,0,0,0,0,0,0,0,0
0.8879228252566329,0.8938797507142227,0.8946756296872521,0.10825350405901213,0.15118935746778417,0.0,0,1,0,1,0,0,0,0,1,0
0.8322676433486244,0.8831132512733076,0.7691283855398167,0.0,0.0031546609868585212,0.0,1,0,0,1,0,1,0,0,0,0
0.4697405867226626,0.7007853927147432,0.0,0.12835128304003934,0.19946853405256726,0.0,0,0,0,0,1,0,1,0,0,0
0.4073564433463476,0.6144111432479619,0.27897439025803367,0.0,0.1633421677770985,0.0,0,1,0,0,0,0,0,0,1,0
0.43042979142073545,0.681139229405446,0.0,0.0,0.07202904326355908,0.0,1,1,0,0,1,0,0,0,0,0
0.31528412347975887,0.6138170593060024,0.0,0.25421014998046026,0.3378584783658788,0.6377272160082035,0,0,1,0,0,1,0,0,0,1
0.8294489322691118,0.9011227947009888,0.6250643088785625,0.018759864332433086,0.0507405977816242,0.0,0,0,0,0,0,0,1,0,0,0
0.31528412347975887,0.4298035377248539,0.6475321561071892,0.10713513533054124,0.0958412487252621,0.0,1,0,1,0,0,1,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1,0,0
1.0,1.0,0.8649269658772764,0.07237743037800942,0.16959606958239823,0.0,0,0,1,1,0,0,1,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0,1,0,0,0
0.5868550857106573,0.7386270882723471,0.6288129174397613,0.0,0.10187325249120663,0.5089893413461024,0,0,0,0,1,1,0,0,0,1
0.4867858579412661,0.8220025859217114,0.0,0.3442328219607772,0.6003561304735513,0.0,0,1,0,1,0,0,1,0,0,0
0.5964129344637839,0.6985295852298268,0.0,0.011361138959219476,0.03347209561193708,0.0,0,1,0,0,0,0,0,0,0,0
0.21521489571036773,0.6891501334949465,0.0,0.0,0.5526335288959652,0.0,0,0,0,0,0,0,0,0,1,0
0.5169835198688654,0.6481332702644487,0.0,0.08584930574482698,0.29821729208985165,0.0,0,1,0,0,0,1,0,0,0,0
0.4073564433463476,0.6364038060231857,0.0,0.18259033018390552,0.28289822404828985,0.0,0,0,1,0,1,0,0,1,0,0
0.5169835198688654,0.8240637895240164,0.0,0.14090833196434338,0.267215909455311,0.0,0,0,1,0,1,0,0,0,0,0
0.5868550857106573,0.551687439227902,0.0,0.5240451252364724,0.5572555008693949,0.0,0,1,0,0,1,0,0,0,1,0
1.0,1.0,0.5337357161925262,0.009042945360201988,0.0840661390543084,0.8971556069190714,0,0,1,1,0,1,0,0,0,1
0.614234036558744,0.6161262704278716,0.0,0.2315077497598438,0.40706278630755444,0.0,0,1,0,1,0,0,0,0,1,0
0.8322676433486244,0.8891294594692172,0.9259988883617201,0.07606989622774658,0.1969228233620578,0.45657645937798463,0,0,1,0,0,1,0,0,0,1
0.21521489571036773,0.4666704248386042,0.0,0.0,0.28289822404828985,0.0,0,1,0,0,1,0,0,0,0,0
0.2715709622308984,0.46201652860355996,0.0,0.0,0.3742113479578426,0.0,0,0,0,1,0,1,0,0,0,0
1.0,0.9826884552888805,0.8083624800767157,0.0,0.05129916539537172,0.578390929268544,0,0,0,1,0,1,0,0,0,0
0.8748581823834738,0.8778337959710233,0.8475965016398371,0.013350218979723319,0.11957232409485803,0.07017355547134584,0,0,0,1,0,0,0,0,0,0
0.4867858579412661,0.5975062198804159,0.5396101300893243,0.0,0.07679931181676017,0.0,0,0,0,1,0,0,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,1,0,0,0
0.576806881156491,0.7213283033674484,0.0,0.3276560131229162,0.49771046266322816,0.0,0,0,0,0,1,0,1,0,0,0
0.8793105794991708,0.8642755355107248,0.6011101018780431,0.0,0.03626434987278835,0.0,0,0,1,1,0,1,0,0,0,0
0.614234036558744,0.7194543088029979,0.6011101018780431,0.061436747282087215,0.22859185285588174,0.0,0,0,0,0,0,1,0,0,0,0
0.3811980387534162,0.5016799867111544,0.0,0.0,0.32873453536868885,0.0,0,1,0,1,0,1,0,0,0,0
0.6596432866731061,0.7394484820344455,0.0,0.0,0.13103977946222725,0.0,0,0,1,1,0,1,0,0,0,0
0.7623960775068324,0.7396104154362588,0.7885505577705693,0.08158374356016436,0.12266566122072059,0.5012883905308398,0,0,0,1,0,0,1,0,0,0
1.0,0.9628146036006409,0.6475321561071892,0.020118569851511482,0.06411273733901629,0.5991122186082599,0,1,0,0,0,1,0,0,0,0
0.3510003768258169,0.5273123916546412,0.0,0.25421014998046026,0.3378584783658788,0.0,0,1,0,1,0,0,0,1,0,0
0.2715709622308984,0.22003129320138995,0.0,0.41830823303036097,0.725728871332005,0.0,0,1,0,1,0,0,1,0,0,0
0.5304990191901265,0.6305682193715894,0.0,0.0,0.12293598256260799,0.0,0,0,1,0,0,0,0,0,0,0
0.7125923622719402,0.8081695805326128,0.6335416540012362,0.0913745719315274,0.06937719602699029,0.0,0,0,1,0,0,0,1,0,0,0
0.5431419244617968,0.5979640088330295,0.0,0.0,0.1525946879521016,0.0,0,1,0,1,0,0,0,0,0,0
0.31528412347975887,0.44458613828120547,0.0,0.0,0.41933424638263045,0.0,0,1,0,1,0,0,0,0,0,0
0.2715709622308984,0.4720134841603357,0.0,0.0,0.3742113479578426,0.0,0,0,0,0,1,0,1,0,0,0
0.6727079295462651,0.7796632347972651,0.0,0.04306679173931682,0.13373852636689346,0.0,0,1,0,1,0,0,0,0,1,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,1,0
0.741311548953561,0.9155621106188403,0.7646068751602095,0.06001457949371353,0.11129446156918704,0.7899048362402715,0,1,0,0,0,0,0,0,0,0
0.8961723405964109,0.8047496620517868,0.0,0.013775837878950682,0.05923855154615133,0.0,0,0,0,1,0,0,1,0,0,0
0.7814301682465523,0.8984584599936305,0.9999999999999999,0.04306679173931682,0.0978297595853695,0.0,0,0,0,0,1,1,0,0,0,0
0.5169835198688654,0.6895065120060343,0.687255002898677,0.0,0.07202904326355908,0.0,1,0,0,0,0,0,0,0,0,0
0.6527690009843146,0.7399444350883987,0.4812708951714637,0.04613206562243418,0.08224624853429233,0.0,0,1,0,1,0,1,0,0,0,0
0.7226405668261064,0.8439988248344293,0.6027404683116283,0.0,0.09437869852633411,1.0,0,0,0,0,1,0,1,0,0,1
0.6596432866731061,0.7291366593324461,0.6278496885592845,0.0,0.0958412487252621,0.6333052060695677,0,0,0,1,0,0,0,0,0,1
0.7274777765481059,0.8408026348281908,0.8136412933652162,0.13160915400236856,0.17812182351999487,0.0,0,0,0,1,0,0,1,0,0,0
0.4510696045952081,0.605154491182852,0.0,0.2818499673053177,0.31349599363071884,0.0,0,0,0,0,0,0,0,0,1,0
0.8814993960159435,0.9221509923837905,0.0,0.014548890406892872,0.08461621425615261,0.0,0,0,1,0,0,0,1,0,0,1
0.5024659874665054,0.7623425252496977,0.0,0.0,0.1044760402628057,0.9037477905807119,1,0,0,1,0,0,0,0,0,1
0.6789274055772461,0.715388640336681,0.0,0.0,0.1525946879521016,0.0,0,1,0,1,0,0,0,0,1,0
0.5662152725361845,0.7227736082738259,0.6926276460903354,0.0,0.21052113578988774,0.0,0,1,0,1,0,0,0,0,1,0
0.5550181084406983,0.6703302197608686,0.5371581334021545,0.18788353337549074,0.2066041846923256,0.0,0,0,1,0,1,0,1,0,0,0
0.6849554824330303,0.7698692871972631,0.8261038286280812,0.058130685443241896,0.14546713104468303,0.0,0,0,0,0,0,1,0,0,0,0
0.5431419244617968,0.8607618029606674,0.7017630109374898,0.07580820981805186,0.13484941443101822,0.6141077861703578,0,0,0,0,1,0,1,0,0,0
0.8879228252566329,0.9113331816106472,0.7681971712478602,0.006965641818680073,0.05490678423622745,0.8503261817404374,0,0,1,1,0,0,1,0,0,1
0.21521489571036773,0.46106231435979966,0.0,0.0,0.5526335288959652,0.0,0,0,1,1,0,0,0,0,0,0
0.6382514685819547,0.6883887734734077,0.9751774477051813,0.0,0.13373852636689346,0.0,0,0,0,1,0,1,0,0,0,0
0.2715709622308984,0.557959308297144,0.0,0.0,0.3742113479578426,0.0,0,0,0,0,0,0,0,0,1,0
0.43042979142073545,0.6144111432479619,0.0,0.16004585958127984,0.41933424638263045,0.0,0,1,0,1,0,0,0,0,1,0
0.707368131600423,0.801003474004577,0.8620323910217571,0.08778727642591225,0.16883034951183096,0.6693038609904141,0,0,0,1,0,0,0,1,0,0
0.8879228252566329,0.8941275470908431,0.4830302197857832,0.04352341432440225,0.21561001845878794,0.7787585208893137,0,0,1,1,0,1,0,0,0,0
0.8483778433873894,1.0,0.9999999999999999,0.019035335125814127,0.1827361778862689,0.6900171827784561,0,1,0,1,0,0,0,1,0,1
0.941093503865784,0.9182503521630394,0.0,0.1611255922047151,0.24034565367556282,0.40075215321665025,0,0,0,0,0,0,0,0,1,0
0.21521489571036773,0.4316829225434634,0.7832319995808126,0.0,0.1148208494262307,0.0,1,0,0,0,0,1,0,0,0,0
0.696482162233175,0.7677391268726411,0.0,0.0,0.027461974557504674,0.6338086694844596,0,1,0,1,0,1,0,0,0,0
0.4073564433463476,0.6060264149324878,0.0,0.0,0.0,0.8239472160548812,1,0,0,0,0,0,0,0,0,1
0.5868550857106573,0.8027424646138583,0.0,0.0,0.032123427762282816,0.0,0,0,1,0,0,0,0,0,0,0
0.6662845003055758,0.795719427057041,0.0,0.0,0.04126895216857417,0.7639483267780812,0,1,0,0,0,0,0,0,0,1
0.7814301682465523,0.8805514410105534,0.5663669696457275,0.012696432955352768,0.1038766169050364,0.0,0,1,0,0,1,0,1,0,0,0
0.6305682469595177,0.7663157234526878,0.759654398300047,0.019912543543284422,0.10363526735135006,0.0,0,0,1,0,0,0,0,0,0,0
0.8748581823834738,0.8978248977230694,0.9021537055108565,0.009925771888802329,0.02350081488498965,0.0,0,0,0,0,1,0,0,0,1,0
0.8236868392155343,0.8257623124939442,0.0,0.0,0.03557227889258771,1.0,0,1,0,1,0,0,0,0,1,1
0.8207409635484795,0.8494013387104973,0.6581119771150407,0.019319027108022573,0.10353770177922415,0.0,1,0,0,1,0,1,0,0,0,0
0.8656377963154019,0.882399619302884,0.6603685176522482,0.0024270851579339357,0.05142049306494315,0.4892915425575425,0,0,0,0,0,1,0,0,0,1
0.4073564433463476,0.6119149333364279,0.0,0.0,0.1633421677770985,0.0,0,0,0,0,0,0,1,0,0,0
0.5431419244617968,0.6489469788964503,0.0,0.0,0.0958412487252621,0.0,0,1,0,1,0,0,0,0,0,0
0.707368131600423,0.7365821368125863,0.8366500469786164,0.12440934733576497,0.1851262146481112,0.0,0,0,1,0,0,1,0,0,0,0
0.4510696045952081,0.6685088587675615,0.0,0.0,0.04811864285455693,0.0,0,1,0,1,0,0,1,0,0,0
0.7542325196235585,0.9176873065178488,0.0,0.0,0.10822629430271728,0.0,0,0,1,1,0,1,0,0,0,1
0.7226405668261064,0.7699982409538709,0.0,0.08256835325454444,0.12189621610749982,0.0,0,1,0,0,1,0,0,0,1,0
0.5304990191901265,0.7333927603526327,0.0,0.18259033018390552,0.2433194812842215,0.0,0,0,1,1,0,0,0,1,0,0
0.8265890706715968,0.8038916103489137,0.7632629826819214,0.09276047843105872,0.1477590891438788,0.47557302709840904,0,1,0,0,1,0,0,0,0,1
0.43042979142073545,0.8051533912281985,0.545743470793077,0.0,0.1633421677770985,0.0,0,0,0,0,1,0,0,0,1,0
0.5550181084406983,0.6214693297496031,0.0,0.0,0.02840392849704279,0.0,0,0,1,0,0,0,0,0,0,0
0.5024659874665054,0.6245580299881076,0.0,0.035908837023383884,0.14317427227074306,0.0,0,0,0,1,0,0,1,0,0,0
0.6596432866731061,0.7090483396765352,0.0,0.18925514067161145,0.2726629806456086,0.0,0,0,0,1,0,0,0,1,0,0
0.6727079295462651,0.8003267112514337,0.0,0.04306679173931682,0.2736873173006508,0.0,0,1,0,0,0,0,1,0,0,0
0.3811980387534162,0.5003338551360798,0.0,0.0,0.1901240282777411,0.0,0,0,0,1,0,1,0,0,0,0
0.31528412347975887,0.532013592771251,0.5517729567481179,0.0,0.07679931181676017,0.0,1,0,0,0,1,1,0,0,0,0
0.5431419244617968,0.7176225117080963,0.8027197221730735,0.0,0.14317427227074306,0.0,0,0,0,1,0,1,0,0,0,0
0.7623960775068324,0.8711029610551381,0.0,0.006748079797671251,0.1124517919643534,0.0,0,1,0,0,0,0,0,0,0,0
0.6055260678381118,0.8257204128830388,0.0,0.050969028966133055,0.12478521608815829,0.0,0,1,0,0,0,0,0,0,0,0
0.732198415579233,0.8549701852274701,0.5447154586861233,0.0905855355916906,0.1881840219270498,0.4463748945198881,0,0,0,1,0,0,1,0,0,0
0.31528412347975887,0.5330322817949569,0.9411986935480371,0.0,0.06406986029532917,0.0,1,0,0,0,1,1,0,0,0,0
0.6225713390567154,0.6620068718306685,0.0,0.056117474866821594,0.17383676484921418,0.0,0,0,1,1,0,0,0,0,1,0
0.5169835198688654,0.6097060602289731,0.0,0.6629232248717807,0.6131376985775345,0.0,0,0,0,1,0,0,1,0,0,0
0.5868550857106573,0.7955915832346645,0.7427521256946921,0.06242290063838051,0.06825683783854464,0.0,0,0,0,0,1,1,0,0,0,0
0.6849554824330303,0.7598320047965361,0.0,0.0,0.003399742583046118,0.9756530145416187,0,0,0,1,0,1,0,0,0,1
0.3811980387534162,0.5787105831630874,0.7033575969281628,0.0,0.14317427227074306,0.0,1,0,0,1,0,0,0,0,0,1
0.5304990191901265,0.5920638515899455,0.0,0.2719921318081812,0.40003884050711064,0.0,0,1,0,1,0,0,0,0,0,0
0.5024659874665054,0.678490276949388,0.0,0.0,0.04811864285455693,0.0,0,0,0,1,0,0,0,0,0,0
0.4073564433463476,0.6998460577766107,0.0,0.0,0.1633421677770985,0.0,0,0,1,1,0,0,1,0,0,0
0.3510003768258169,0.605154491182852,0.0,0.9619884170326545,0.9268448733946159,0.0,0,1,0,0,0,0,0,0,1,0
0.7987775166880509,0.9325546865247312,0.9999999999999999,0.06838148971419823,0.16045370226372613,0.4798704211457294,0,1,0,1,0,0,1,0,0,0
0.4510696045952081,0.732982564080333,0.7318580794395091,0.0,0.20710284966834544,0.0,0,0,0,1,0,1,0,0,0,0
0.7885544820997639,0.9454365848338312,0.6592443353551775,0.023526445555205253,0.12170714762714586,0.5134303384224889,0,1,0,0,0,0,1,0,0,0
0.576806881156491,0.8034637340036825,0.0,0.0,0.11955605679382363,0.0,0,1,0,1,0,0,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0
0.6727079295462651,0.8705814982927494,0.7660340031329056,0.0,0.06985943976826829,0.9409577197243786,0,1,0,1,0,0,0,0,0,1
0.5024659874665054,0.6906696240000744,0.0,0.0,0.1901240282777411,0.0,0,0,0,1,0,1,0,0,0,0
0.31528412347975887,0.39188364013503796,0.0,0.61775559786564,0.6829370668747057,0.0,0,1,0,0,1,0,0,1,0,0
0.2715709622308984,0.5415748109223454,0.7533108051063014,0.0,0.14317427227074306,0.0,0,0,0,0,0,0,0,0,0,0
0.3510003768258169,0.524066033271482,0.0,0.0,0.05769463938015944,0.0,0,1,0,1,0,0,0,0,0,0
0.4867858579412661,0.6218937666685115,0.5215752818501665,0.0,0.1044760402628057,0.0,0,0,0,0,1,0,0,0,1,0
0.576806881156491,0.7006703205685406,0.8513691541558538,0.0,0.07679931181676017,0.0,0,0,0,0,0,0,1,0,0,0
0.6527690009843146,0.7461621642749375,0.0,0.1296348797382238,0.18018955016538396,0.0,0,0,1,1,0,1,0,0,0,0
0.43042979142073545,0.6743240820869801,0.0,0.16004585958127984,0.1901240282777411,0.0,1,1,0,1,0,1,0,0,0,0
0.7777684347138866,0.8451461713599252,0.671394118108988,0.02396131566195013,0.10522165365556323,0.0,0,0,0,1,0,0,1,0,0,0
0.5550181084406983,0.7612585469439549,0.0,0.0805169110420489,0.19596610965267372,0.0,0,1,0,0,0,0,0,0,0,0
0.5550181084406983,0.7326938159175234,0.0,0.0,0.10940444201902569,0.6571539400842499,0,1,0,1,0,1,0,0,0,1
0.8431536127158723,0.8770524883516697,0.6666796321021412,0.0,0.07202904326355908,0.30518016319586105,0,0,1,1,0,0,0,0,0,1
0.2715709622308984,0.657087311190095,0.0,0.0,0.3742113479578426,0.0,0,0,0,1,0,0,1,0,0,0
0.614234036558744,0.7498119419718612,0.7001808409299968,0.009595154797867687,0.2397882590362563,0.8171340574553462,0,0,1,1,0,1,0,0,0,0
0.1357854811154492,0.0,0.0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0
0.21521489571036773,0.3062093016432826,0.0,0.0,0.5526335288959652,0.0,0,0,0,0,0,0,1,0,0,0
0.2715709622308984,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,1,0,0
0.5550181084406983,0.6485460724699309,0.687255002898677,0.061436747282087215,0.10940444201902569,0.0,1,0,0,1,0,0,0,0,0,0
0.5024659874665054,0.6577623801614482,0.0,0.11678744654549213,0.2577430262467647,0.0,0,0,0,0,0,0,0,0,0,0
0.5550181084406983,0.8294673997558882,0.0,0.0,0.036126368691413314,0.0,0,0,0,1,0,0,1,0,0,0
0.863263257663555,1.0,0.6632539622170288,0.024719614381438364,0.12551769149803993,0.0,0,0,1,1,0,1,0,0,0,0
0.43042979142073545,0.6498649077109996,0.8721269500043766,0.0,0.05769463938015944,0.0,0,0,1,0,0,0,0,0,0,0
0.4073564433463476,0.701019012208008,0.0,0.0,0.04811864285455693,0.9343653814442473,1,0,0,0,1,1,0,0,0,1
0.7274777765481059,0.8465550383249071,0.0,0.053788920560945454,0.15118260122616106,0.0,0,1,0,1,0,1,0,0,0,0
0.7176808831768731,0.7736068911541596,0.0,0.0,0.044875065115735246,0.0,1,0,1,1,0,0,0,0,0,0
0.5964129344637839,0.7265754155329387,0.0,0.0,0.05769463938015944,0.0,1,0,1,0,1,0,0,0,1,0
0.770233004151066,0.7811797533084835,0.0,0.0,0.051950940626459205,0.0,1,0,0,1,0,0,0,0,0,0
0.3510003768258169,0.5444986939883194,0.0,0.18259033018390552,0.2433194812842215,0.0,0,0,0,0,1,0,0,0,0,0
0.6225713390567154,0.7651218608133752,0.9999999999999999,0.0,0.004789972554216333,0.99777067253132,0,1,0,0,0,1,0,0,0,1
0.8084934106617144,0.8211305372590796,0.42674487708931763,0.06449334790658792,0.12964493175507877,0.5332709008542671,0,1,0,1,0,0,0,0,0,0
0.2715709622308984,0.5289012756460705,0.0,0.0,0.1901240282777411,0.0,0,1,0,0,1,0,0,1,0,0
0.6225713390567154,0.7341159648767551,0.5242831513504509,0.0874284357335303,0.11732673227718105,0.7515579389067376,0,1,0,1,0,0,1,0,0,0
0.5868550857106573,0.8497314751784243,0.9563064516153965,0.12835128304003934,0.1784221827500795,0.0,0,0,0,1,0,0,0,0,0,0
0.8084934106617144,0.839139320935929,0.6294973078680315,0.052060744824080414,0.14757658251241648,0.0,0,0,1,0,0,1,0,0,0,0
0.707368131600423,0.7318790465313402,0.7769820411992004,0.0,0.10184151855541444,0.761914043633762,0,0,0,1,0,1,0,0,0,0
0.4073564433463476,0.525700862474569,0.0,0.0,0.32220863429567165,0.0,0,0,1,1,0,1,0,0,0,1
